claim_id,policyholder_name,policy_id,location,incident_date,damage_type,claim_text_summary,estimated_payout,is_fraud
C007624,Aaron Leblanc,P21239,SA,29/02/2024,Vandalism,Road prevent within oil somebody without. Statement month lay thank over marriage story specific. Will make down anyone space.,3591.85,0
C007625,Christine Brown,P58679,QLD,2024-05-08,Front-end Collision,"Visit national place. Back represent carry easy thousand worry.
Commercial family manager official prevent.
Employee time help somebody. Goal stay heart both.",,0
C007626,Madison Schmidt,P58064,QLD,"May 24, 2023",Rear-end Collision,"Form industry feel Mr wall agent. Event lose outside. Majority help blood summer score probably.
Message report friend small picture less new who. Under war probably eight.",4069.22,0
C007627,Allen Thomas,P23574,WA,2025-02-09,Vandalism,"Heart compare picture light rate hard. Ever hear school animal the officer.
Style girl spring a. Suddenly course return last off per audience.",1708.72,0
C007628,Kathleen Beltran,P96133,NSW,2024-11-13,Vandalism,"Guess I walk truth chance cut. Number notice job trip parent audience.
Expert arm few maybe. Skin notice risk none wish expert happy.",3581.24,0
C007629,Catherine Thompson,P24201,VIC,"Nov 28, 2024",Front-end Collision,"National answer network. Gun month will improve material level newspaper. Build knowledge late.
Ahead summer wrong less study. Process else market probably claim contain open.",2060.09,0
C007630,Taylor Smith,P40427,WA,"Jul 24, 2023",Rear-end Collision,"Bad account nation total rather. Avoid himself someone left most yeah. Act summer exist little Democrat again method reality.
Moment husband plant gun.",3290.09,0
C007631,James Cole,P60927,TAS,07/07/2023,Front-end Collision,Whom country himself full management. Cost himself red sport article scientist million.,5139.35,0
C007632,Angela Powers Md,P18649,SA,2024-10-04,Rear-end Collision,"Newspaper energy bed total. Relate surface bag newspaper soldier production.
Nearly establish thank you collection. Along help fine between strong.",6264.64,0
C007633,Susan Wood,P80945,QLD,2024-10-12,Front-end Collision,Quite shake finish onto special city eat. Almost whom whom laugh authority.,4682.99,0
C007634,Eric Suarez,P22111,SA,"Aug 05, 2024",Water Damage,"Interesting improve teach name case win.
Reach official marriage city stage factor opportunity. Plant behavior radio degree. Though show someone couple. Author next why process.",3524.35,0
C007635,Manuel Mullins,P67471,QLD,"Oct 11, 2023",Rear-end Collision,"Show parent civil decade.
Turn would land will relationship. Exactly loss child. Minute pick TV.",1877.05,0
C007636,SHEILA DIXON,P49530,VIC,2023-09-06,Water Damage,"They charge a practice. Over between state him dog bank.
Sister forget American bit behind write argue car. Expert whole performance watch everyone language.",4564.6900000000005,0
C007637,Curtis Rowe,P24912,SA,2025-02-01,Water Damage,"Room find sense set throughout place chance.
In fill college summer hard woman. Realize those admit door.",5550.77,0
C007638,Danielle Melendez,P64546,TAS,2023-08-21,Front-end Collision,Term bed letter knowledge along player indicate. Music score father analysis range apply opportunity.,5725.39,0
C007639,Matthew Elliott,P81804,,2024-11-05,Front-end Collision,Expect town course against. Increase science especially apply easy contain affect start. Themselves long some threat represent. @#*!%86P0,3911.44,0
C007640,Gerald Lucas,P23746,QLD,2024-09-16,Hail Damage,Public play interview radio difficult read. Call choice they plan common off water. @#*!%eKHA,4164.76,0
C007641,Lisa Miranda,P62220,SA,2025-04-13,Vandalism,Everything commercial imagine believe day democratic cover. Couple heavy bar according enjoy his former across.,4316.63,0
C007642,Juan Young,P67936,TAS,26/01/2025,Hail Damage,"Business worry carry both thus she pick tell. Just later hard. Concern expert worry.
Brother yeah public could. Anything manager page three memory.",1791.21,0
C007643,Beth Hammond,P95899,SA,"Apr 06, 2025",Water Damage,Form race find explain know ten. Smile technology cup pressure recognize.,5166.59,0
C007644,Edwin Cole,P49500,QLD,2024-09-24,Vandalism,Green although away goal drive somebody. Support start alone even through show. Want who shake spend.,5566.69,0
C007645,Samantha Garcia,P73884,NSW,"Nov 14, 2023",Front-end Collision,They should make impact before. Remember general its economic behavior. Professor drop effect six detail art.,2531.09,0
C007646,BRIAN HENDRICKS,P22206,QLD,2024-06-03,Rear-end Collision,"Behind several about rest only red anyone. Dinner phone story.
Moment notice raise story. Per all six share paper stay successful.",4101.75,1
C007647,ELIZABETH MARTIN,P50692,VIC,2024-12-03,Front-end Collision,Morning home amount drug. Easy ground prove step rather position speak. Find begin deep than finally south.,3523.16,0
C007648,Jessica Hernandez,P65002,QLD,2023-07-21,Vandalism,"Same what assume. Adult us difference grow. Something recognize really customer issue response.
Back several language watch its. Nearly couple drug vote protect moment example.",2584.31,0
C007649,Alexandra Leblanc,P62745,,27/04/2025,Water Damage,"Which project back various less require. Rise state chance probably. Both hear take stuff student bit worker.
Direction exist fast cut machine parent until significant.",5546.2,0
C007650,Emma Shaw,P57716,QLD,2023-08-21,Front-end Collision,Increase three wear. Maybe follow ready investment. Into site short majority production challenge offer.,1281.84,0
C007651,Karen Anderson Dds,P50135,VIC,2024-10-29,Hail Damage,Administration join guy development could. Others camera interest pull money perhaps.,4702.25,0
C007652,Dr. Jodi Francis,P60701,TAS,2023-08-20,Front-end Collision,Dinner floor perform first believe themselves. Its perhaps whom table. Need like risk today to attention because recent.,2449.67,0
C007653,DAVID KIM,P55863,QLD,2024-09-05,Vandalism,Decade provide use shoulder successful administration theory past. Very help south different country attorney. House whole voice often. Road project push one.,5010.93,0
C007654,Bonnie Brown,P80657,QLD,2023-12-07,Hail Damage,"Later prepare alone property family.
Test me firm role guess station manager. Decide word treat know through shoulder.",2683.31,0
C007655,Stephanie Brown,P18422,QLD,2024-07-23,Vandalism,"Hundred live natural realize. Peace outside arrive agree cut computer meeting.
Laugh place I according. Heart industry turn again resource every more his.",3198.51,0
C007656,George Jackson,P51670,SA,2024-11-21,Rear-end Collision,"Beyond situation dream difference thing parent.
Weight article area old civil. Lose race accept person their ahead others whether. Focus hear street end product phone.",1527.1,0
C007657,James Ruiz,P16164,WA,"Aug 29, 2024",Hail Damage,"Continue catch miss. Before fund where list.
Everyone something include behavior animal light. Ground low reduce.",4109.19,0
C007658,Katherine Ward,P36691,QLD,2023-09-30,Vandalism,Eye music necessary including group dark. Nearly let place. Member employee also huge able far east represent. @#*!%O186,4590.82,0
C007659,Kathleen Bradford,P29245,WA,21/07/2024,Rear-end Collision,"Operation drug consumer scene but science student. Collection full assume. Nice minute dog accept.
Value worry break range. Feeling feeling ask. Lay process become once.",1866.38,1
C007660,Manuel Williams,P53744,QLD,"Nov 14, 2023",Front-end Collision,Pressure clear glass treatment effect least personal. Crime just somebody machine leader effort. Nor in board street billion beautiful.,,0
C007661,NICOLE MILLER,P67204,QLD,2023-09-27,Water Damage,You real operation war job important. Table sing career test win room huge lot.,4270.71,0
C007662,Kevin Martinez,P94020,WA,"Feb 26, 2025",Front-end Collision,"Up fall medical a prevent how most win. Child change anyone result audience up role.
Professor prepare particularly serve just strong. Would significant carry boy.",2719.96,0
C007663,Joseph Hayes,P63984,SA,09/11/2023,Front-end Collision,"Away leg way area talk that he I. Stuff well mind pay sound discover parent. On activity camera final.
For result fight thought game. Present Congress why.",3953.44,1
C007664,Donald Cooper,P73008,SA,09/04/2024,Water Damage,My thought tree lose relationship art business leg. Within alone region follow security. Happen across feeling suggest yourself write.,4537.57,0
C007665,Sue Bennett,P77668,NSW,11/08/2023,Front-end Collision,"Debate accept available on fine buy. Early impact young.
Weight better together knowledge. Share very trade almost large. Air require space.",3202.56,0
C007666,Andrew Cox,P63148,NSW,"Mar 03, 2025",Hail Damage,"Certain item pretty here often.
House what firm brother. Throw parent doctor lay culture condition. Yeah national she perform husband bit. Customer bag understand easy.",3533.56,0
C007667,Sarah Miller,P77191,TAS,2024-11-23,Vandalism,General indicate will this write. Win adult only. Theory idea soon quickly well employee.,3490.13,0
C007668,JESSICA YODER,P36979,VIC,21/07/2023,Vandalism,Figure center lose about different have. There move dark lawyer add discover election. Discover carry figure experience front.,6825.39,0
C007669,David Vaughn,P98830,WA,20/11/2024,Hail Damage,Large space dinner rock pull late election. Response financial floor compare enjoy total. During recognize meeting describe.,3378.06,0
C007670,Patricia Lopez,P43909,QLD,2025-01-14,Vandalism,"Myself how sense year church wish region. Nor team adult own feeling member ten.
Power political strong single. Future finish view carry wife model. Talk control he deal.",3841.19,0
C007671,Brian Edwards,P90805,NSW,22/04/2025,Water Damage,"Consider right assume few serve only. Generation close key.
Course tough air. White rate include tonight Republican improve education.",4859.92,0
C007672,BETHANY MARTIN,P10412,TAS,2025-04-11,Water Damage,"Produce agency check want mouth play purpose. Indeed cover spend book thing black.
Simple happy half from project other such team. Sense must so write according poor rest.",4413.4400000000005,0
C007673,MARY VAUGHAN,P32275,VIC,2024-04-11,Front-end Collision,Study certain raise player across case sister. Step control at choose tree cut. Stand box think grow church.,3166.52,0
C007674,Rebecca Stone,P92666,QLD,"Oct 18, 2023",Hail Damage,"Spring positive treat notice to people huge.
Instead it include million unit article course. Thank financial explain. Expert central though international prove experience believe.",3710.28,0
C007675,Jonathan Chaney,P57696,VIC,"Mar 05, 2025",Water Damage,Opportunity local form price. Ground course billion style nor recently people. Move business all center explain open.,4451.360000000001,0
C007676,JOSE CHANG,P50797,WA,2024-06-22,Hail Damage,"Nearly leg least official much TV rate fine. Show worry nice. Be unit these view production they.
Color site work office. Once artist see writer.",,0
C007677,Craig Martin,P40819,,2025-01-11,Vandalism,Rate south evening sometimes. Work assume attack. Begin while might machine mind main she.,4181.14,0
C007678,John Wilson,P62225,TAS,"Mar 02, 2024",Rear-end Collision,Soldier often war continue. Fine others ability town ask themselves. Instead example us know production sure.,6726.21,0
C007679,AMANDA COHEN,P52892,VIC,2023-07-12,Front-end Collision,"Evening executive ability two now discuss. Above north election class young country.
Design few carry ball. Sense in nature information across child wish positive.",1224.09,0
C007680,VALERIE REYNOLDS,P94213,QLD,24/11/2024,Front-end Collision,"Memory daughter hand job to force president. South these start. Contain out friend glass usually cost someone.
Themselves east together power thank necessary. Agent out fill law.",3344.8,1
C007681,Daniel Rogers,P42793,SA,"Dec 21, 2024",Water Damage,"Even page owner quality policy run arm. Court million find white leg like.
Expert say later vote.
Soon under less politics. Seven true top teach under eat.",7346.46,0
